fecha_publicacion,fuente,titulo,descripcion,empresa,localizacion,soft_skills,skills_tecnicas,nivel_educativo,experiencia_min_anios,experiencia_max_anios,idioma_principal,certificaciones_list,hybrid_method,hybrid_llm_called,soft_skills_count,skills_tecnicas_count,is_complete
,indeed,,,,,"comunicación, líder",safe,terciario,,,,,regex_only,False,2,1,False
,indeed,,,,,planificación,,,,,,,regex+llm,True,1,0,False
,indeed,,,,,"atención al detalle, comunicación, flexible, organización, resolución de problemas","excel, word",terciario,,,ingles,,regex_only,False,5,2,False
,indeed,,,,,"comunicación, creativo, iniciativa, lider, organización, proactivo",,,1.0,,ingles,,regex+llm,True,6,0,False
,indeed,,,,,"adaptabilidad, comunicación, creatividad, flexible, iniciativa, organización, planificación",,,,,ingles,,regex+llm,True,7,0,False
,indeed,,,,,"lider, liderazgo, precisión",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,"comunicación, flexible, proactiva",,,,,ingles,,regex+llm,True,3,0,False
,indeed,,,,,"autónomo, comunicación, flexible, management, pensamiento crítico, resolución de problemas","teams, crm",,,,,,regex+llm,True,6,2,False
,indeed,,,,,"colaboración, comunicación, líder, organización",r,,1.0,,ingles,,regex+llm,True,4,1,False
,indeed,,,,,innovación,,,,,,,regex+llm,True,1,0,False
,indeed,,,,,"comunicación, líder, proactivo",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,"orientación a resultados, proactiva, proactivo","crm, excel, office, outlook",,2.0,,ingles,,regex+llm,True,3,4,False
,indeed,,,,,"flexibilidad, líder","r, office",,,,,,regex+llm,True,2,2,False
,indeed,,,,,líder,r,terciario,1.0,,,,regex_only,False,1,1,True
,indeed,,,,,"flexibilidad, líder",r,terciario,1.0,,,,regex_only,False,2,1,True
,indeed,,,,,líder,,universitario,,,,,regex_only,False,1,0,False
,indeed,,,,,"comunicación, iniciativa, lider, liderazgo, organización, trabajo en equipo","excel, power point",,5.0,,ingles,,regex+llm,True,6,2,False
,indeed,,,,,"lider, liderazgo, líder, organizacion",teams,,,,ingles,,regex+llm,True,4,1,False
,indeed,,,,,"atención al detalle, comunicación, organización, precisión",,,,,,,regex+llm,True,4,0,False
,indeed,,,,,orientación a resultados,,,,,,,regex+llm,True,1,0,False
,indeed,,,,,"comunicación, flexibilidad, lider, liderazgo, organizacion, proactivo, resolución de problemas, trabajo en equipo",,,,,ingles,,regex+llm,True,8,0,False
,indeed,,,,,líder,"r, excel",terciario,2.0,,,,regex_only,False,1,2,True
,indeed,,,,,"innovación, lider, liderazgo",sap,universitario,3.0,,,,regex_only,False,3,1,True
,indeed,,,,,organización,,universitario,,,ingles,,regex_only,False,1,0,False
,indeed,,,,,"comunicación, flexible, lider, liderazgo, organización, planificación, resolución de problemas","excel, word, powerpoint",,,,ingles,,regex+llm,True,7,3,False
,indeed,,,,,"colaboración, organización, precisión",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,"comunicación, iniciativa, lider",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,comunicación,"office, outlook",,,,,,regex+llm,True,1,2,False
,indeed,,,,,"flexible, lider, liderazgo",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,"comunicación, iniciativa, lider, liderazgo",,,,,ingles,,regex+llm,True,4,0,False
,indeed,,,,,"colaboración, management, organizacion",,,,,,,regex+llm,True,3,0,False
,indeed,,,,,"analítico, precisión","tableau, power bi, salesforce, excel",,,,ingles,,regex+llm,True,2,4,False
,indeed,,,,,"comunicación, precisión, trabajo en equipo",office,,,,,,regex+llm,True,3,1,False
,indeed,,,,,"atención al detalle, comunicación, organización, precisión, resolución de problemas",,terciario,,,,,regex_only,False,5,0,False
,indeed,,,,,"comunicación, proactivo",,,,,,,regex+llm,True,2,0,False
,indeed,,,,,"comunicación, flexibilidad, orientación a resultados",office,,,,ingles,,regex+llm,True,3,1,False
,indeed,,,,,comunicación,"teams, office",,,,,,regex+llm,True,1,2,False
,indeed,,,,,management,,terciario,5.0,,ingles,,regex_only,False,1,0,True
,indeed,,,,,"comunicación, lider, liderazgo, organización, orientación a resultados, planificación",,posgrado,15.0,,,,regex_only,False,6,0,True
,indeed,,,,,"atención al detalle, creativa, flexible, organización, planificación",chef,,2.0,,,,regex+llm,True,5,1,False
,indeed,,,,,"comunicación, iniciativa, lider, liderazgo",,,10.0,,ingles,,regex+llm,True,4,0,False
,indeed,,,,,"atención al detalle, comunicación, organización, planificación, precisión, proactivo","excel, word, powerpoint, office, microsoft office, outlook",,,,ingles,,regex+llm,True,6,6,False
,indeed,,,,,"adaptabilidad, colaboración, organización, proactividad","oracle, excel, word, powerpoint, office, microsoft office, outlook",,1.0,2.0,ingles,,regex+llm,True,4,7,False
,indeed,,,,,"comunicación, flexible, lider, liderazgo, organización, proactiva",crm,,,,ingles,,regex+llm,True,6,1,False
,indeed,,,,,"colaboración, comunicación, iniciativa, lider, liderazgo, líder, organizacion, organización, planificación, proactiva",,posgrado,5.0,,,,regex_only,False,10,0,True
,indeed,,,,,"comunicación, lider, liderazgo, proactiva","excel, word, power point, office, microsoft office, outlook",,,,ingles,,regex+llm,True,4,6,False
,indeed,,,,,planificación,,posgrado,,,,,regex_only,False,1,0,False
,indeed,,,,,,office,,2.0,,,,regex+llm,True,0,1,False
,indeed,,,,,"colaboración, flexibilidad, planificación",,posgrado,,,ingles,,regex_only,False,3,0,False
,indeed,,,,,"adaptabilidad, comunicación, gestión de equipos, iniciativa, lider, liderazgo, organización, orientación a resultados, planificación, resolución de problemas","teams, excel, sharepoint, agile, scrum",,,,ingles,,regex+llm,True,10,5,False
,indeed,,,,,iniciativa,sap,posgrado,,,,,regex_only,False,1,1,False
,indeed,,,,,"atención al detalle, comunicación, flexible, organización, resolución de problemas",chef,,4.0,,ingles,,regex+llm,True,5,1,False
,indeed,,,,,"atención al detalle, comunicación, flexibilidad, lider, liderazgo, organización, proactiva, trabajo en equipo","chef, safe",,7.0,,ingles,,regex+llm,True,8,2,False
,indeed,,,,,"atención al detalle, iniciativa, proactiva, trabajo en equipo",chef,,1.0,,,,regex+llm,True,4,1,False
,indeed,,,,,"iniciativa, organización","trello, asana, excel, word, powerpoint, office, microsoft office, outlook, sharepoint",,,,,,regex+llm,True,2,9,False
,indeed,,,,,comunicación,"excel, word, power point, office",,,,ingles,,regex+llm,True,1,4,False
,indeed,,,,,"comunicación, flexible, resolución de problemas",office,,5.0,,,,regex+llm,True,3,1,False
,indeed,,,,,"creatividad, gestión de equipos, lider, liderazgo, planificación",chef,,,,,,regex+llm,True,5,1,False
,indeed,,,,,"comunicación, organización, planificación","excel, word, power point, office, microsoft office, outlook",,2.0,,ingles,,regex+llm,True,3,6,False
,indeed,,,,,"innovación, organizacion, organización",,universitario,,,,,regex_only,False,3,0,False
,indeed,,,,,"lider, liderazgo",,posgrado,,,,,regex_only,False,2,0,False
,indeed,,,,,"capacidad analítica, comunicación, resolución de problemas","office, microsoft office",posgrado,,,ingles,,regex_only,False,3,2,False
,indeed,,,,,,"zoom, office, microsoft office",,,,ingles,,regex+llm,True,0,3,False
,indeed,,,,,,teams,,,,ingles,,regex+llm,True,0,1,False
,indeed,,,,,"atención al detalle, comunicación, iniciativa, organizacion, organización","office, microsoft office",,2.0,,,,regex+llm,True,5,2,False
,indeed,,,,,comunicación,"r, excel, word, office, microsoft office, outlook",,,,ingles,,regex+llm,True,1,6,False
,indeed,,,,,"adaptabilidad, comunicación, organización",,,,,ingles,,regex+llm,True,3,0,False
,indeed,,,,,"comunicación, líder, precisión",sap,terciario,,,ingles,,regex_only,False,3,1,False
,indeed,,,,,"comunicación, lider, líder, precisión",sap,terciario,,,ingles,,regex_only,False,4,1,False
,indeed,,,,,"comunicación, organización",excel,,3.0,,ingles,,regex+llm,True,2,1,False
,indeed,,,,,"comunicación, trabajo en equipo","crm, excel, word",,,,ingles,,regex+llm,True,2,3,False
,indeed,,,,,,"excel, word, power point, outlook",terciario,2.0,,,,regex+llm,True,0,4,False
,indeed,,,,,organización,"excel, word, powerpoint, office",,,,ingles,,regex+llm,True,1,4,False
,indeed,,,,,"comunicación, organización, resolución de problemas, trabajo en equipo","excel, word, power point, office, microsoft office, outlook",,1.0,3.0,ingles,,regex+llm,True,4,6,False
,indeed,,,,,comunicación,go,,,,,,regex+llm,True,1,1,False
,indeed,,,,,precisión,"excel, word, office, microsoft office, outlook",,,,ingles,,regex+llm,True,1,5,False
,indeed,,,,,management,"excel, word, power point, office, microsoft office, outlook",,,,,,regex+llm,True,1,6,False
,indeed,,,,,management,,terciario,1.0,,,,regex_only,False,1,0,True
,indeed,,,,,management,office,secundario,,,,,regex_only,False,1,1,False
,indeed,,,,,"comunicación, flexible, iniciativa, líder",,,3.0,,ingles,,regex+llm,True,4,0,False
,indeed,,,,,"comunicación, lider, líder",,terciario,,,ingles,,regex_only,False,3,0,False
,indeed,,,,,"comunicación, líder",office,,,,ingles,,regex+llm,True,2,1,False
,indeed,,,,,"comunicación, flexible",office,,,,ingles,,regex+llm,True,2,1,False
,indeed,,,,,"comunicación, resolución de problemas","office, microsoft office",,,,ingles,,regex+llm,True,2,2,False
,indeed,,,,,líder,,,5.0,,,,regex+llm,True,1,0,False
,indeed,,,,,"comunicación, organización",,,2.0,,ingles,,regex+llm,True,2,0,False
,indeed,,,,,,,terciario,,,ingles,,regex+llm,True,0,0,False
,indeed,,,,,flexible,"excel, word",,,,ingles,,regex+llm,True,1,2,False
,indeed,,,,,"colaboración, comunicación",,terciario,2.0,,,,regex_only,False,2,0,True
,indeed,,,,,"colaboración, trabajo en equipo",office,,,,ingles,,regex+llm,True,2,1,False
,indeed,,,,,"comunicación, líder, organización","office, microsoft office",,3.0,,ingles,,regex+llm,True,3,2,False
,indeed,,,,,"líder, organización, proactivo",r,,1.0,,,,regex+llm,True,3,1,False
,indeed,,,,,"autodidacta, iniciativa, organización, precisión","excel, word",,1.0,,ingles,,regex+llm,True,4,2,False
,indeed,,,,,comunicación,,,,,aleman,,regex+llm,True,1,0,False
,indeed,,,,,"comunicación, iniciativa, lider, liderazgo, líder, planificación, precisión, proactividad","excel, office",,,,ingles,,regex+llm,True,8,2,False
,indeed,,,,,,,secundario,,,aleman,,regex+llm,True,0,0,False
,indeed,,,,,,teams,universitario,5.0,,ingles,,regex+llm,True,0,1,False
,indeed,,,,,management,"teams, crm, office, microsoft office",terciario,5.0,,ingles,,regex_only,False,1,4,True
,indeed,,,,,management,"excel, office",secundario,,,ingles,,regex_only,False,1,2,False
,indeed,,,,,,"go, office, microsoft office",,,,ingles,,regex+llm,True,0,3,False
,indeed,,,,,,office,posgrado,,,,,regex+llm,True,0,1,False
,indeed,,,,,,"figma, office, microsoft office",terciario,,,ingles,,regex+llm,True,0,3,False
,indeed,,,,,management,"r, teams, office",terciario,,,,,regex_only,False,1,3,False
,indeed,,,,,,"power bi, excel, power point",universitario,3.0,,ingles,,regex+llm,True,0,3,False
,indeed,,,,,,,,16.0,,,,regex+llm,True,0,0,False
,indeed,,,,,"flexible, management","asana, teams",universitario,4.0,,ingles,,regex_only,False,2,2,True
,indeed,,,,,"management, problem solving, time management","python, r, powerbi, teams, excel, sql, big data",posgrado,5.0,,,,regex_only,False,3,7,True
,indeed,,,,,management,crm,,,,,,regex+llm,True,1,1,False
,indeed,,,,,"fast learner, flexible, management","teams, less",universitario,,,,,regex_only,False,3,2,False
,indeed,,,,,"colaboración, comunicación, creatividad, iniciativa, precisión","excel, word, powerpoint, office, microsoft office, outlook",,,,ingles,,regex+llm,True,5,6,False
,indeed,,,,,management,"excel, word, powerpoint, office, microsoft office",terciario,,,ingles,,regex_only,False,1,5,False
,indeed,,,,,"innovación, precisión",,posgrado,,,,,regex_only,False,2,0,False
,indeed,,,,,"innovación, organizacion, precisión",,posgrado,,,,,regex_only,False,3,0,False
,indeed,,,,,management,,terciario,,,,,regex_only,False,1,0,False
,indeed,,,,,management,,,,,espanol,,regex+llm,True,1,0,False
,indeed,,,,,"atención al detalle, comunicación, creativa, creativo, iniciativa, organización","excel, word, power point, outlook",,,,ingles,,regex+llm,True,6,4,False
,indeed,,,,,,safe,secundario,,,ingles,,regex+llm,True,0,1,False
,indeed,,,,,management,"teams, wordpress, html",universitario,,,,,regex_only,False,1,3,False
,indeed,,,,,"flexible, management","go, salesforce, crm, safe",posgrado,,,,,regex_only,False,2,4,False
,indeed,,,,,"comunicación, creatividad, creativo, organización, proactiva, resolución de problemas","asana, notion",universitario,,,,,regex_only,False,6,2,False
,indeed,,,,,,,universitario,1.0,,,,regex+llm,True,0,0,False
,indeed,,,,,"flexible, management",salesforce,posgrado,,,,,regex_only,False,2,1,False
,indeed,,,,,"flexible, iniciativa, management, proactiva","teams, excel, word, powerpoint, office, microsoft office",universitario,0.0,2.0,,,regex_only,False,4,6,True
,indeed,,,,,"creatividad, creativo, líder, planificación, proactivo",,,,,ingles,,regex+llm,True,5,0,False
,indeed,,,,,,"power bi, teams, excel, word, powerpoint, office",universitario,4.0,,ingles,,regex+llm,True,0,6,False
,indeed,,,,,"management, problem solving",go,terciario,5.0,,ingles,,regex_only,False,2,1,True
,indeed,,,,,,"teams, zoom",,,,ingles,,regex+llm,True,0,2,False
,indeed,,,,,management,"teams, excel, office",,,,,,regex+llm,True,1,3,False
,indeed,,,,,"flexible, management","excel, word, office, microsoft office, outlook",universitario,,,,,regex_only,False,2,5,False
,indeed,,,,,flexible,"excel, office, microsoft office",universitario,,,,,regex_only,False,1,3,False
,indeed,,,,,management,"express, office",universitario,,,ingles,,regex_only,False,1,2,False
,indeed,,,,,"atención al detalle, comunicación, creativa, creatividad, creativo, organización, proactividad",notion,universitario,,,,,regex_only,False,7,1,False
,indeed,,,,,adaptable,office,,,,ingles,,regex+llm,True,1,1,False
,indeed,,,,,"flexible, team work","teams, office, less",universitario,5.0,,ingles,,regex_only,False,2,3,True
,indeed,,,,,"adaptable, flexible, management, problem solving, time management",,universitario,,,ingles,,regex_only,False,5,0,False
,indeed,,,,,"flexible, management, time management","zoom, office",,,,,,regex+llm,True,3,2,False
,indeed,,,,,,"aws, azure, teams, figma, hubspot, office, microsoft office",posgrado,1.0,,,,regex+llm,True,0,7,False
,indeed,,,,,"atención al detalle, creativa, creatividad, iniciativa, organización, planificación, proactiva",shopify,,,,,,regex+llm,True,7,1,False
,indeed,,,,,"flexible, management","crm, excel, word, powerpoint, office",universitario,,,ingles,,regex_only,False,2,5,False
,indeed,,,,,"atención al detalle, comunicación, creativo, iniciativa, líder, organización, planificación, proactiva",,,,,,,regex+llm,True,8,0,False
,indeed,,,,,problem solving,"excel, word, powerpoint, office, microsoft office",universitario,,,ingles,,regex_only,False,1,5,False
,indeed,,,,,,"python, javascript, typescript, react, next.js, supabase, github, teams, office",,,,,,regex+llm,True,0,9,False
,indeed,,,,,"flexible, management, time management","office, microsoft office",posgrado,,,,,regex_only,False,3,2,False
,indeed,,,,,"flexible, management","teams, crm, sharepoint",terciario,,,,,regex_only,False,2,3,False
,indeed,,,,,"adaptable, management","teams, zoom, office, microsoft office",universitario,5.0,,espanol,,regex_only,False,2,4,True
,indeed,,,,,"flexible, management","chef, teams",universitario,2.0,,ingles,,regex_only,False,2,2,True
,indeed,,,,,"flexible, management","go, teams",universitario,,,ingles,,regex_only,False,2,2,False
,indeed,,,,,"flexible, management","office, microsoft office",terciario,,,ingles,,regex_only,False,2,2,False
,indeed,,,,,management,"teams, salesforce, office, microsoft office, outlook",,10.0,,,,regex+llm,True,1,5,False
,indeed,,,,,"flexible, management",teams,universitario,,,ingles,,regex_only,False,2,1,False
,indeed,,,,,management,"looker, teams, salesforce, crm, hubspot, magento, shopify, woocommerce, vtex",universitario,5.0,,ingles,,regex_only,False,1,9,True
,indeed,,,,,management,"teams, hubspot, excel, office, microsoft office",universitario,3.0,,ingles,,regex_only,False,1,5,True
,indeed,,,,,management,"go, excel",posgrado,,,ingles,,regex_only,False,1,2,False
,indeed,,,,,flexible,teams,universitario,,,ingles,,regex_only,False,1,1,False
,indeed,,,,,"flexible, management","azure, teams, hubspot, excel, word, powerpoint, office, outlook, sharepoint, onedrive",universitario,,,ingles,,regex_only,False,2,10,False
,indeed,,,,,,,posgrado,5.0,,ingles,,regex+llm,True,0,0,False
,indeed,,,,,flexible,"excel, word",secundario,1.0,3.0,,,regex_only,False,1,2,True
,indeed,,,,,"flexible, management","zoom, office",,,,,,regex+llm,True,2,2,False
,indeed,,,,,management,"power bi, teams, excel, word, powerpoint, office, outlook",universitario,5.0,,ingles,,regex_only,False,1,7,True
,indeed,,,,,,"gcp, teams",,,,,,regex+llm,True,0,2,False
,indeed,,,,,management,teams,universitario,5.0,,ingles,,regex_only,False,1,1,True
,indeed,,,,,,"excel, word, powerpoint, outlook",,5.0,,ingles,,regex+llm,True,0,4,False
